Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0122;Trøgstad;;;MDG;Miljøpartiet De Grønne;1,2;3888;13;21;34;0,2;-1,3;
01;Østfold;0122;Trøgstad;;;V;Venstre;1,5;3888;10;35;45;-1,4;-0,8;
01;Østfold;0122;Trøgstad;;;H;Høyre;23,2;3888;172;512;684;-1;3,7;
01;Østfold;0122;Trøgstad;;;FRP;Fremskrittspartiet;18,9;3888;159;399;558;-2,9;6,7;
01;Østfold;0122;Trøgstad;;;ALLI;Alliansen;0,1;3888;1;3;4;0,1;0,1;
01;Østfold;0122;Trøgstad;;;DEMN;Demokratene i Norge;0,1;3888;2;0;2;0;-0,1;
01;Østfold;0122;Trøgstad;;;HELSE;Helsepartiet;0,4;3888;2;10;12;0,4;0,4;
01;Østfold;0122;Trøgstad;;;KRISTNE;Partiet De Kristne;0,2;3888;6;0;6;-0,4;-0,2;
01;Østfold;0122;Trøgstad;;;KYST;Kystpartiet;0,1;3888;1;2;3;0,1;-0,1;
01;Østfold;0122;Trøgstad;;;LIBS;Liberalistene;0,3;3888;2;7;9;0,3;0,3;
01;Østfold;0122;Trøgstad;;;PP;Pensjonistpartiet;0,1;3888;1;3;4;-0,1;-2,5;
01;Østfold;0122;Trøgstad;;;BLANKE;Blanke;0,8;3888;6;19;25;0,1;-1,9;
01;Østfold;0123;Spydeberg;;;A;Arbeiderpartiet;22,3;4209;216;498;714;-4,6;-3,6;
01;Østfold;0123;Spydeberg;;;SV;Sosialistisk Venstreparti;4,4;4209;30;111;141;1,6;1,3;
01;Østfold;0123;Spydeberg;;;RØDT;Rødt;1,9;4209;16;46;62;1,4;1,1;
01;Østfold;0123;Spydeberg;;;SP;Senterpartiet;15,5;4209;156;340;496;7;0;
01;Østfold;0123;Spydeberg;;;KRF;Kristelig Folkeparti;5,8;4209;50;135;185;-2,2;-5,1;
01;Østfold;0123;Spydeberg;;;MDG;Miljøpartiet De Grønne;2,2;4209;24;47;71;0,5;-2,4;
01;Østfold;0123;Spydeberg;;;V;Venstre;2,4;4209;17;60;77;-1,5;-0,2;
